index,t,i_plus,i_zero,i_minus,avg_i_plus,avg_i_zero,avg_i_minus
28,95.870634228,0.39385133547250006,0.22185980370023256,0.38428886082726743,0.36885884931647767,0.19382274652508005,0.43731840415844225
29,98.831194218,0.4372692046709929,0.19265962935697434,0.3700711659720327,0.3712178270873231,0.19378263903652468,0.43499953387615226
30,101.317851006,0.4128623698180192,0.21655306729361373,0.37058456288836716,0.3726059785116796,0.19454165331176096,0.4328523681765594
31,103.72553804,0.39780290795945394,0.19723607998635853,0.40496101205418744,0.37341878268741424,0.1946285703012641,0.43195264701132163
32,105.446623052,0.41105116705321854,0.12655449903540944,0.46239433391137197,0.3745947946988456,0.19250125557420614,0.4329039497269482
33,107.168611184,0.38422068673821974,0.21245010554370564,0.40332920771807457,0.37488648839700844,0.1931057661793425,0.432007745423649
34,111.029535543,0.3630458876907552,0.223442771141705,0.41351134116753985,0.37453823543505976,0.19399803103117666,0.43146373353376344
35,111.874659177,0.36337615729335226,0.24282604377182365,0.39379779893482414,0.3742193189167253,0.19539311710948087,0.43038756397379374
36,114.320220915,0.40238776291149436,0.22321877066021875,0.3743934664282869,0.3750017756943578,0.19616605193033468,0.42883217237530746
37,116.226680321,0.42908115482128073,0.17724758723660167,0.3936712579421176,0.376463380535626,0.1956547420737473,0.4278818773906266
38,118.790782866,0.444644428168593,0.18211179199768393,0.3732437798337231,0.37825761863123036,0.19529834865069304,0.4264440327180765
39,121.370125002,0.4212666091776085,0.15503344572016853,0.4236999451022229,0.3793604132606247,0.19426591524221803,0.42637367149715716
40,122.946829294,0.4560530059563841,0.02445853185559104,0.5194884621880249,0.3812777280780187,0.19002073065755237,0.4287015412644289
41,124.256818554,0.37947981561459165,0.1928118801050429,0.4277083042803655,0.38123387655452046,0.1900888074733448,0.42867731597213465
42,127.51668388,0.40382149466861667,0.2157378971831278,0.38044060814825553,0.3817716769858085,0.1906995000854825,0.427528822928709
43,129.5787042,0.39436552500056604,0.19721282582009309,0.40842164917934093,0.38206455717219817,0.1908509727769851,0.4270844700508167
44,131.087688531,0.4115089338492446,0.1999393634856924,0.38855170266506295,0.38273374755122197,0.19105752711127388,0.4262087253375041
45,133.497737203,0.40360147569974353,0.19606345260501562,0.4003350716952408,0.3831974748434114,0.19116876990002368,0.42563375525656494
46,134.756509753,0.38844445042723563,0.18820511091713676,0.42335043865562766,0.38331153953001623,0.1911043425308305,0.42558411793915324
47,138.116042055,0.37685067761657853,0.21177105433337035,0.41137826805005107,0.3831740743829218,0.19154405980322495,0.4252818658138532
48,139.736208952,0.38552637787376964,0.19312183232324404,0.4213517898029863,0.3832230807056478,0.1915769300640587,0.4251999892302935
49,141.123707404,0.38628408685446686,0.21474774313121864,0.3989681700143145,0.383285550218889,0.19204980380012318,0.4246646459809878
50,143.111845808,0.4073843419137043,0.20977197633419734,0.3828436817520984,0.3837675260527853,0.19240424725080466,0.42382822669641
51,146.000982487,0.40711685612799114,0.19094264959539628,0.40194049427661244,0.38422535605425995,0.19237558847324762,0.4233990554724924
52,147.422765343,0.41262047401541907,0.22437576846774238,0.36300375751683855,0.3847714160150515,0.19299097655006484,0.4222376074348837
53,150.053520421,0.4110679649830793,0.18309351296959026,0.4058385220473304,0.38526757731633504,0.19280423195420682,0.42192819072945814
54,150.925257612,0.37154064813249255,0.2656558580026377,0.36280349386486976,0.38501337492404164,0.1941533361402889,0.42083328893566946
55,153.024693811,0.4020139537954841,0.1964203130709841,0.40156573313353183,0.3853224763580679,0.19419455390266516,0.42048296973926697
56,156.112909294,0.37279582388704624,0.20701193747544946,0.42019223863750427,0.3850987861353711,0.19442343575217919,0.42047777811244974
57,157.597591818,0.38766150885706585,0.18489789095523781,0.42744060018769636,0.3851437461831201,0.1942563209311802,0.42059993288569975
58,158.849988171,0.4233820076788469,0.15495841467678526,0.4216595776443679,0.38580302655373605,0.19357877082334582,0.4206182026229181
59,161.188964138,0.43053015102352743,0.20560112637862843,0.3638687225978441,0.3865611134091563,0.19378253956157096,0.4196563470292728
60,163.030709687,0.4438597845920226,0.18283651399784895,0.3733037014101284,0.387516091262204,0.19360010580217557,0.4188838029356204
61,165.537069188,0.4134865687716431,0.1898367797021147,0.3966766515262422,0.3879418367951456,0.19353841193168278,0.4185197512731716
62,167.184439978,0.4077618771535123,0.21369856291763875,0.37853955992884897,0.38826151486544186,0.1938635756572627,0.4178749094772954
63,169.094515416,0.410555460556813,0.13824796205082537,0.4511965773923616,0.3886153870192731,0.19298078813970018,0.4184038248410266
64,169.911976479,0.378305369550011,0.17375424093402178,0.4479403895159672,0.3884542929963159,0.19268037333961147,0.4188653336640726
65,173.41153652,0.38538788306014327,0.20848286405696292,0.4061292528828938,0.3884071174588363,0.19292348858141686,0.4186693939597468
66,174.754191523,0.40449449197683307,0.17944733791738915,0.4160581701057778,0.38865086555759387,0.19271930448044677,0.41862982996195935
67,176.441434298,0.40824539156166695,0.2267494586983613,0.36500514973997167,0.38894332116959496,0.19322721722996788,0.41782946160043716
68,178.377407776,0.4037827862146216,0.22308073691931893,0.3731364768660595,0.3891615485967277,0.1936662395783407,0.4171722118249316
69,179.91648402,0.4250511333072059,0.1769928654647631,0.3979560012280309,0.3896816875055752,0.19342459647524538,0.4168937160191794
70,182.207078484,0.4009691240406326,0.19352617159065463,0.40550470436871267,0.38984293659893315,0.19342604754832265,0.4167310158527442
71,184.874467848,0.3740645084937739,0.22219567822959743,0.40373981327662867,0.38962070521717035,0.1938312536142561,0.4165480411685736
72,185.598783678,0.36423825544228483,0.2389392687022783,0.39682247585543684,0.38926817119251916,0.19445775382381197,0.41627407498366886
73,187.228922584,0.400102707808519,0.1889988663813757,0.41089842581010527,0.3894165895023274,0.1943829745437786,0.41620043595389405
74,189.416158656,0.4181730166484778,0.18424248624866485,0.39758449710285737,0.38980518986916723,0.19424594091816896,0.41594886921266383
75,192.026656361,0.39860868384173265,0.15980296908474972,0.4415883470735175,0.38992256978880147,0.19378670129372336,0.4162907289174752
76,193.079726604,0.4104928175442778,0.2046516595259691,0.3848555229297531,0.39019323094347874,0.19392966127046343,0.41587710778605785
77,195.26539668,0.43133513497535414,0.19900321903865953,0.36966164598598633,0.3907275413854511,0.1939955516310894,0.4152769069834595
78,196.876481841,0.4079351029912305,0.15878049613675538,0.4332844008720141,0.39094815114962783,0.1935440765606492,0.41550777228972297
79,198.015309676,0.3786028018641806,0.20090893054677345,0.42048826758904595,0.3907918809055082,0.19363730256047357,0.4155708165340182
80,201.264751944,0.3832883710327766,0.1991614065145527,0.4175502224526707,0.3906980870320991,0.19370635385989954,0.4155955591080013
81,202.493594514,0.40445429462155735,0.19508650186750315,0.4004592035109395,0.39086791675542576,0.19372339272419095,0.41540869052038326
82,204.189671803,0.4018051831998279,0.18688501355740667,0.41130980324276534,0.39100129805352823,0.19363999785630334,0.41535870409016845
83,205.394697202,0.38998570534918964,0.1830234237943676,0.4269908708564428,0.39098906199684946,0.19351208732543665,0.4154988506777139
84,207.906258888,0.4342270336420325,0.1877653508623068,0.3780076154956607,0.3915037997545302,0.19344367379611369,0.41505252644935614
85,209.576509717,0.44064557520423103,0.18606065833234056,0.3732937664634284,0.39208193828923255,0.19335681479065753,0.4145612469201099
86,211.690862595,0.41923748738892624,0.19360949235851962,0.3871530202525542,0.39239770048806616,0.19335975290191174,0.4142425466100221
87,213.34791936,0.40872648660570404,0.19055096606916924,0.4007225473251267,0.3925853876848206,0.19332746799578823,0.41408714431939103
88,214.547044783,0.39895276610085034,0.19419019913007587,0.40685703476907376,0.39265774425773,0.19333727175867788,0.414004983983592
89,216.169538508,0.4050551034516614,0.19536294780385127,0.39958194874448727,0.3927970404284483,0.1933600321636798,0.41384292740787176
90,219.067596349,0.39891370026870826,0.20079862850907682,0.4002876712222149,0.3928650033155623,0.19344268323418423,0.41369231345025337
91,220.714918839,0.3655915109972173,0.27425111289879367,0.360157376103989,0.3925652946087673,0.19433068795577332,0.41310401743545927
92,221.430705555,0.40183634437041366,0.16142361539752964,0.4367400402320568,0.39266606688878525,0.19397300238448809,0.4133609307267267
93,224.007000255,0.4319868386267025,0.18835679408035005,0.3796563672929475,0.39308887088596717,0.19391261304788443,0.4129985160661484
94,224.98332467,0.3990642978237159,0.17209036932858773,0.42884533284769644,0.3931524392576453,0.19368046151895574,0.41316709922339884
95,227.42144428,0.41983665905640677,0.18677654304441998,0.39338679789917325,0.3934333257818428,0.19360778869290798,0.4129588855252491
96,229.337413306,0.4104799911890072,0.21160557789507822,0.37791443091591453,0.39361089521316744,0.19379526566376393,0.4125938391230686
97,231.2501887,0.39742296986441944,0.21092228602923377,0.3916547441063468,0.39365019495184017,0.1939718328840265,0.4123779721641333
98,231.987235253,0.38624349265227437,0.23932433250478033,0.3744321748429453,0.3935746163569467,0.19443461349240154,0.4119907701506518
99,233.693404179,0.4160272375621557,0.18235573159203736,0.401617030845807,0.39380141051053463,0.19431260458431704,0.4118859849051483
100,236.524229666,0.38379985159470364,0.2128089646493227,0.4033911837559737,0.39370139492137635,0.1944975681849671,0.4118010368936565
101,237.769820481,0.40501036772801,0.22379376389723693,0.37119586837475305,0.3938133649491648,0.19478762952865294,0.4113990055221822
102,239.555477573,0.4177384991937421,0.2201298245843597,0.36213167622189835,0.3940479250888175,0.19503608242135592,0.4109159924898265
103,241.049157796,0.4171146378101353,0.22124487461277464,0.36164048757708994,0.39427187375601475,0.19529053671447652,0.4104375895295087
104,242.823271934,0.4056243157476267,0.22543912691148046,0.36893655734089287,0.3943810318520879,0.19558042700483233,0.41003854114307975
105,244.070898497,0.40350020063394965,0.19743246198855655,0.39906733737749384,0.39446788107858183,0.19559806543324873,0.4099340534881694
106,247.136990075,0.39623583514358085,0.1560769571294855,0.4476872077269336,0.39448455989051573,0.1952252247888736,0.4102902153206106
107,248.10199006,0.4068218658944593,0.16568149196367704,0.42749664214186367,0.3945998618157862,0.1949491151363017,0.41045102304791203
108,249.573689645,0.4110314573384173,0.20873011731140018,0.3802384253501824,0.39475200621877354,0.19507671700829335,0.4101712767729331
109,251.014947795,0.3995860638858426,0.20031491407030866,0.4000990220438487,0.39479635537168245,0.1951247738620733,0.4100788707662442
110,253.069986748,0.4011423383273133,0.19863854241652923,0.40021911925615755,0.39485404612582453,0.19515671721256836,0.409989236661607
111,255.306256455,0.3986642099693012,0.1906022890311778,0.410733500999521,0.39488837192621623,0.1951156863280513,0.4099959417457324
112,256.380713694,0.4286010327560933,0.2036860760618005,0.3677128911821061,0.39518937782648295,0.19519220766495976,0.4096184145085572
113,258.610439492,0.40925927951083213,0.1960347850714025,0.3947059354177654,0.3953138902307693,0.19519966410218492,0.4094864456670458
114,259.87440699,0.41745702553845954,0.1279444887635597,0.45459848569798067,0.3955081282597841,0.19460970642377592,0.4098821653164399
115,260.805084505,0.38546848638749964,0.15750326347713695,0.45702825013536347,0.3954208270261121,0.1942870417025008,0.4102921312713871
116,263.573893905,0.3810453566258824,0.17781311901573998,0.4411415243583775,0.3952969005571446,0.19414502512761495,0.4105580743152405
117,265.557851839,0.39344804095875885,0.17116407214235738,0.43538788689888375,0.39528109833835495,0.19394860672603154,0.4107702949356135
118,266.614973782,0.4061538100824027,0.16557661241701382,0.4282695775005834,0.39537323996330453,0.1937081660962941,0.4109185939404014
119,267.921915083,0.4035945459295802,0.19833485568803957,0.3980705983823802,0.3954423265680631,0.19374704584076252,0.41081062759117437
120,269.970449024,0.45194339710721954,0.16793288503513953,0.38012371785764093,0.3959131688225561,0.193531927834049,0.41055490334339495
121,271.494055642,0.4334175933951282,0.19474557445792848,0.3718368321469433,0.3962231227446435,0.19354195797143645,0.4102349192839201
122,273.459609188,0.41633876461054403,0.18488291156490805,0.3987783238245479,0.3963880050550197,0.193470982181219,0.41014101276376136
123,275.587492649,0.3903628830727386,0.17682174644179022,0.4328153704854712,0.39633902032345647,0.19333562254106104,0.41032535713548257
124,276.452049503,0.41527284350077986,0.1923575071326493,0.39236964936657087,0.39649171244585424,0.19332773451357382,0.410180553040572
125,278.25074353,0.4043397017386267,0.22304761839455484,0.37261267986681845,0.3965544963601964,0.1935654935846217,0.409880010055182
126,279.229250928,0.4056333599796547,0.20739829646036786,0.38696834355997745,0.39662655083336673,0.19367527773442922,0.40969817143220416
127,282.465114765,0.4043592362719789,0.17602135784675385,0.4196194058812672,0.3966874381202849,0.19353627049121916,0.40977629138849603
128,283.211185733,0.40212294579175634,0.18540085808402212,0.4124761961242215,0.39672990302396827,0.19347271258178794,0.4097973843942439
129,284.835963981,0.4505213452074123,0.17209039202050647,0.3773882627720812,0.3971468909478709,0.19330695815883228,0.4095461508932969
130,286.667445363,0.42272839517638416,0.2152092288357111,0.36206237598790464,0.39734367174962876,0.19347543716403903,0.4091808910863323
131,287.911920501,0.43644181231248236,0.1598294095055786,0.4037287781819391,0.3976421308378948,0.19321859725824928,0.409139271903856
132,289.579854929,0.4007457995043839,0.2076593680624952,0.391594832433121,0.3976656434793076,0.19332799703706932,0.4090063594836232
133,291.846291329,0.400432461360535,0.19280222912837958,0.40676530951108536,0.3976864466212717,0.1933240438948987,0.40898950948382967
134,293.558434139,0.3999871849416977,0.194189809475502,0.40582300558280027,0.39770361631023016,0.1933305048320674,0.40896587885770264
135,294.965369619,0.38919773071667946,0.18812796866318524,0.42267430062013533,0.39764060975027793,0.19329196752711272,0.40906742272260954
136,295.573254879,0.3689276791872202,0.20398036590204494,0.4270919549107348,0.3974294852608437,0.19337055869163428,0.40919995604752224
137,297.979277062,0.3633229256447683,0.21528605840977005,0.4213910159454616,0.39718053227094535,0.19353052584286154,0.4092889418861933
138,299.840326054,0.417050820841019,0.20411957359752336,0.3788296055614575,0.3973245198692792,0.19360725807296778,0.4090682220577532
139,301.649325462,0.4166645035449371,0.17674792835495998,0.4065875681001028,0.3974636564424854,0.1934859679311116,0.4090503756264032
140,302.69674959,0.4299771701029716,0.1969803527487164,0.373042477148312,0.3976958958257746,0.19351092782266593,0.40879317635155965
141,304.864371341,0.4175671487656124,0.1847663674845998,0.39766648374978775,0.39783682669768833,0.19344890966423994,0.4087142636380719
142,305.728912602,0.40115833067510376,0.19848003035098763,0.40036163897390864,0.39786021757076867,0.1934843400916114,0.40865544233762
143,307.219496128,0.4392024743414007,0.17004436296295153,0.39075316269564775,0.3981493242614724,0.19332042416763476,0.40853025157089295
144,310.109463147,0.40165225314201286,0.19854708597073883,0.3998006608872483,0.39817365015647616,0.1933567204301563,0.4084696294133676
145,311.16514153,0.40740258122881406,0.19098405185304387,0.40161336691814203,0.39823729795697504,0.19334035719859,0.40842234484443507
146,312.427801181,0.41670598035057155,0.21260843117441194,0.3706855884750166,0.3983637957815887,0.19347233030801345,0.40816387391039793
147,313.985285731,0.432567057140216,0.1906455819501966,0.3767873609095874,0.3985964710289263,0.19345310072734803,0.4079504282437258
148,315.475616089,0.399295137434981,0.20489349750990238,0.3958113650551166,0.39860119174788616,0.19353040070560854,0.40786840754650544
149,317.734805942,0.4047046954259921,0.21117504793190706,0.384120256642101,0.39864215485981974,0.19364882115679175,0.40770902398338865
150,318.853104256,0.4290165334246717,0.19634709673988568,0.3746363698354425,0.39884465071691877,0.19366680966067903,0.40748853962240233
151,321.160134309,0.3736044144320079,0.20912730582247957,0.4172682797455125,0.39867749683423725,0.19376919705247905,0.4075533061132839
152,322.144558672,0.39924089706194027,0.20061277180156684,0.4001463311364929,0.3986812034146827,0.19381422057056516,0.4075045760147523
153,323.466969558,0.4276497135247789,0.16593688553179092,0.40641340094343015,0.39887054008206896,0.19363201576639016,0.40749744415154104
154,324.862866052,0.41735635729595366,0.18069318607744606,0.4019504566266002,0.3989905778561851,0.19354799739178663,0.40746142475202846
155,327.443901262,0.42304801486635313,0.17076238012714018,0.4061896050065067,0.39914578712721843,0.19340099340943406,0.40745321946334767
156,329.03307168,0.4097692484736345,0.17053201879658988,0.4196987327297756,0.3992138862384134,0.1932543974183261,0.4075317163432607
157,329.953239728,0.41525274409132484,0.19246693221561528,0.39228032369305993,0.39931604456868675,0.193249381716398,0.4074345737149155
158,331.474467583,0.4014640184835673,0.20863213754987053,0.38990384396656214,0.39932963934029986,0.1933467409305339,0.4073236197291664
159,333.645378525,0.42648134329888626,0.1699532295803176,0.4035654271207961,0.3995004047740017,0.19319961192833127,0.4072999832976672
160,334.211354833,0.376178507694786,0.17572221212695976,0.4480992801782543,0.39935464291725664,0.1930903781795727,0.4075549789031709
161,336.841850428,0.4063898594974867,0.17627048876637852,0.41733965173613485,0.3993983399146493,0.19298590681675784,0.407615753268593
162,338.339992851,0.421134591712525,0.19425668816210379,0.3846087201253711,0.39953251430846337,0.19299375114605008,0.4074737345454867
163,339.858216725,0.43065060625202695,0.18085999641216471,0.3884893973358084,0.39972342284799445,0.19291931093295875,0.4073572662190469
164,341.042261111,0.408046940086564,0.18938921271870024,0.40256384719473576,0.3997741760018882,0.19289778594384743,0.40732803805426454
165,342.05487751,0.3965626955877594,0.1759508268532943,0.4274864775589463,0.39975471248422684,0.19279507710087437,0.407450210414899
166,344.66170294,0.3938689992803588,0.17183700428269566,0.43429399643694566,0.399719256380589,0.19266882365016247,0.40761191996924867
167,346.347870566,0.4092287539998334,0.1712682295738523,0.4195030164263144,0.39977619948010545,0.19254067638024444,0.4076831241396503
168,347.272677584,0.42820428713224745,0.1965885888022771,0.37520712406547546,0.39994541428755864,0.19256477109704226,0.40748981461539924
169,349.316260871,0.41383192162873783,0.21007507355772223,0.37609300481353997,0.40002758297005087,0.19266838235420605,0.4073040346757432
170,350.408419349,0.42422435807278197,0.18790411200869067,0.3878715299185273,0.4001699169412434,0.19264035723452655,0.4071897258242302
171,351.878649025,0.4130282007542482,0.20410248724106078,0.38286931200469104,0.40024511158342474,0.19270738723456474,0.40704750118201066
172,353.488900489,0.3865641818118887,0.17330776317305646,0.4401280550150549,0.40016557129405533,0.19259459872257922,0.40723982998336555
173,356.017574977,0.39931226931500735,0.19104306940661572,0.4096446612783769,0.40016063891267356,0.19258563034503032,0.40725373074229626
174,357.151302252,0.37700650031943983,0.2332186057079663,0.3897748939725939,0.40002756915064347,0.19281915319194376,0.40715327765741294
175,357.952685102,0.4065588975446772,0.16685315209429752,0.4265879503610253,0.40006489102718074,0.19267077604281435,0.407264332930005
176,359.743754953,0.41363733170257655,0.20993343410928,0.37642923418814345,0.40014200716738185,0.1927688593272829,0.4070891335053353
177,361.289361696,0.40515317395428135,0.2046867980705745,0.39016002797514415,0.40017031884414395,0.19283619231453317,0.4069934888413229
178,363.331330579,0.4022234502147442,0.2128748826564819,0.38490166712877394,0.40018185329004624,0.19294876922656656,0.40686937748338725
179,364.736024114,0.43457353215716604,0.1969230299547236,0.3685034378881104,0.40037398557422005,0.19297097180046688,0.40665504262531305
180,366.212710288,0.44935894266707666,0.16512161536210973,0.38551944197081356,0.40064612422473594,0.19281625315358714,0.406537622621677
181,367.993575482,0.4286230201808493,0.17483246641682323,0.3965445134023274,0.4008006927106813,0.19271689521581495,0.4064824120735038
182,368.968438096,0.3960861277445388,0.195734890815701,0.4081789814397602,0.40077478850757065,0.1927334776092209,0.4064917338832085
183,370.050919212,0.4418400581390552,0.22162845092314631,0.3365314909377985,0.4009991888880705,0.19289137363825878,0.40610943747367073
184,373.061928372,0.41680272573817917,0.20735326263288748,0.3758440116289333,0.4010850776752994,0.19296997086105566,0.40594495146364495
185,373.864873911,0.43238881564303855,0.1966258988451256,0.3709852855118359,0.40125428706971955,0.19298973263394253,0.4057559802963379
186,375.825912767,0.41155798719600767,0.16443770240028455,0.4240043104037078,0.40130968330695765,0.1928362270950519,0.4058540895979904
187,376.324092231,0.3705634281235214,0.21081422139679082,0.4186223504796878,0.40114526483004087,0.19293236610201306,0.40592236906794604
188,378.43668025,0.41351687173963453,0.1848259746454517,0.40165715361491383,0.40121107124977273,0.1928892469985207,0.40589968175170654
189,379.872975347,0.4380617752483584,0.18858914674125185,0.3733490780103898,0.40140604851960654,0.19286649514530763,0.40572745633508583
190,381.484468617,0.4077810434904439,0.19128122203449108,0.400937734475065,0.4014396011247162,0.19285815160261913,0.40570224727266463
191,383.44352945,0.39818651626332435,0.20284970885679338,0.3989637748798823,0.40142256926680314,0.1929104634207038,0.405666967312493
192,384.956116815,0.41859116658785955,0.16710615019659408,0.41430268321554636,0.40151198904451696,0.19277606595599492,0.40571194499948815
193,385.861300846,0.4133401492032152,0.18715674842105323,0.3995031023757315,0.40157327484844807,0.19274695032109884,0.40567977483045314
194,387.222890222,0.3939020188091607,0.19777837468037632,0.40831960651046295,0.40153373229154454,0.1927728854982085,0.405693382210247
195,388.846128354,0.3890314222178194,0.17780024948734516,0.4331683282948354,0.40146961788091007,0.19269610274943486,0.40583427936965516
196,391.456083564,0.4019588830624177,0.16652658730484377,0.4315145296327385,0.40147211413183614,0.1925625848134931,0.4059653010546709
197,392.24508334,0.40323752561491,0.17824292305852335,0.41851955132656665,0.4014810756114457,0.19248989617514298,0.40602902821341147
198,393.427743844,0.4001482734176829,0.21120728328108623,0.3886444433012308,0.4014743442872348,0.1925844284332538,0.4059412272795116
199,395.582870011,0.4094574427352365,0.1970425939994079,0.39349996326535563,0.40151446035983773,0.19260683127529477,0.40587870836486756
200,396.381854223,0.41849273976922835,0.16311906945986954,0.4183881907709021,0.40159935175688477,0.19245939246621763,0.4059412557768977
201,397.91873621,0.40069820073095136,0.19566713069413474,0.4036346685749139,0.40159486841844727,0.19247535136287391,0.40592978021867887
202,399.985119876,0.37217771285828005,0.19062258334612467,0.43719970379559536,0.4014492389354761,0.19246617924397913,0.40608458182054485
203,401.839228601,0.3735314140963878,0.20392655180320257,0.4225420341004097,0.40131171270474175,0.1925226342812167,0.4061656530140417
204,402.861917764,0.4094279077002169,0.22298909251112028,0.3675829997886627,0.4013514979743274,0.1926719796646966,0.40597652236097614
205,404.2364418,0.4049293009368114,0.21896999433987138,0.37610070472331725,0.4013689506717054,0.1928002626631121,0.4058307866651827
206,405.13438746,0.39612823991569956,0.17129849267246172,0.4325732674118387,0.4013435103282296,0.19269588513888564,0.4059606045328849
207,407.581460387,0.40111288419422575,0.15973130658526583,0.43915580922050845,0.40134239619231654,0.192536635967129,0.40612096784055457
208,408.947245502,0.4440794535600343,0.18094547449655674,0.374975071943409,0.40154786281427673,0.1924809092292897,0.4059712279564337
209,410.513869193,0.42485378187274614,0.20221544420150175,0.372930773925752,0.4016593743887191,0.1925274859516448,0.40581313965963617
210,411.972267804,0.4367936068924457,0.19371569476899148,0.36949069833856285,0.4018266802577845,0.19253314408887023,0.40564017565334537
211,413.26273607,0.44283323172929573,0.17805245702525563,0.3791143112454486,0.40202102410362106,0.19246451524022748,0.4055144606561515
212,415.018809755,0.41394584554549796,0.19788657941933888,0.3881675750351631,0.4020772732613658,0.19249009101465728,0.4054326357239771
213,415.455214996,0.3912234188309815,0.19198350375366338,0.4167930774153551,0.4020263161983123,0.19248771267070894,0.4054859711309788
214,418.38770579,0.4794312305691669,0.19577428124543936,0.3247944881853938,0.4023880214056527,0.1925030704677871,0.40510890812656014
215,419.861364818,0.39597284138346744,0.1826439453866954,0.42138321322983713,0.4023581833590379,0.1924572140720611,0.40518460256890093
216,420.643827625,0.4201548174003036,0.18776964095084464,0.3920755416488517,0.402440575183303,0.19243551234464806,0.4051239124720489
217,422.076710059,0.4082379322122055,0.21370818278934625,0.37805388499844833,0.4024672911143118,0.19253354308402457,0.4049991658016636
218,423.716579627,0.4381232052030423,0.18566348421544124,0.3762133105815164,0.4026308503532509,0.1925020290525173,0.4048671205942318
219,425.069882494,0.40066612337252144,0.19265460925214004,0.4066792673753385,0.4026218789971745,0.19250272576575758,0.4048753952370679
220,427.208825084,0.3918596645235242,0.2066815350505072,0.4014588004259686,0.4025729598404761,0.19256717489887007,0.4048598652606538
221,428.127914077,0.41940417825434695,0.2031700094043381,0.37742581234131495,0.4026491191998149,0.19261515152559164,0.40473572927459345
222,430.328745431,0.37988573529871494,0.20797244689059474,0.41214181781069026,0.4025465814344946,0.1926843285317403,0.40476909003376504
223,431.301306931,0.40634152205115426,0.16499007746776242,0.42866840048108334,0.40256359910542133,0.1925601390650857,0.40487626182949293
224,432.138641735,0.36600597187472306,0.2065492120341912,0.42744481609108576,0.40240039541242717,0.19262259028369777,0.40497701430387506
225,433.889218481,0.4113036371959192,0.1616116782509881,0.42708468455309256,0.4024399653759093,0.19248476400799683,0.40507527061609383
