t,i_plus,i_zero,i_minus,avg_i_plus,avg_i_zero,avg_i_minus
11.272320276714245,0.4933443475515219,0.2136997844381087,0.29295586801036944,0.5456318345857364,0.15508753760894453,0.299280627805319
11.616866488727084,0.4504673071544878,0.2531611634739713,0.29637152937154093,0.5423502991570726,0.1584693867767041,0.29918031406622325
11.971943992372728,0.4034711576818485,0.2903331124127041,0.3061957299054474,0.5377209944412318,0.1628648442979041,0.299414161260864
12.337874683813677,0.35142319375185366,0.3237433525833462,0.32483345366480015,0.5317113879673808,0.1680544735974345,0.30023413843518454
12.714990298189763,0.31631865763652195,0.31131327822608396,0.3723680641373941,0.5249803651445415,0.1725313112420798,0.3024883236133786
13.103632710353228,0.2994876857550277,0.26863902556715935,0.43187328867781294,0.5181472536478896,0.17544366622162766,0.3064090801304827
13.504154244795979,0.29293801159534255,0.21268980117926467,0.4943721872253928,0.51152345241105,0.1765391407792052,0.31193740680974474
13.916917995050056,0.29822196964402364,0.1405097836465823,0.561268246709394,0.5054291243319922,0.17550973057541597,0.31906114509259187
14.342298152850674,0.31899677194643467,0.04640270171614024,0.634600526337425,0.5002504478768377,0.17192342421821386,0.3278261279049483
14.780680347360484,0.3128985305296642,0.0690091948464105,0.6180922746239254,0.49518688254313037,0.16914195855951647,0.3356711588973531
15.23246199476238,0.2946483570812583,0.17014468457360857,0.5352069583451331,0.4899095529257127,0.16916834608620313,0.3409221009880842
15.698052658537836,0.2966977038911951,0.2550994016654038,0.4482028944434011,0.48495540295046863,0.1713717064856698,0.3436728905638615
16.17787442075749,0.32411958963611753,0.32282541859204555,0.3530549917718369,0.48093450761760986,0.17515804928832918,0.3439074430940609
16.672362264720363,0.4166826167124515,0.28053788448084493,0.3027794988067036,0.47936738832724013,0.17772828917107347,0.34290432250168634
17.18196446928881,0.5218032850602692,0.18463088280051693,0.29356583213921394,0.4803777668208837,0.17789263663844115,0.3417295965406751
17.70714301527653,0.6350366351646549,0.04579389758693645,0.3191694672484086,0.4839744846893435,0.17482057293956896,0.3412049423710875
18.248374004258114,0.5750515348580416,0.12404397666445728,0.3009044884775011,0.486044417647723,0.17366655938786188,0.3402890229644151
18.8061480901798,0.44964076495551447,0.25387035428246074,0.29648888076202484,0.4852354475878961,0.17544886594107517,0.33931568647102867
19.380970924162714,0.32349447717692836,0.32200514067460156,0.35450038214847,0.4817193395354838,0.17863487191354316,0.339645788550973
19.97336361290183,0.29290382923176517,0.20983526595636776,0.4972609048118671,0.47770198825242594,0.17929871008466708,0.34299930166290693
20.583863191076198,0.3246942267645983,0.027045676387098937,0.6482600968483028,0.4745143265547629,0.1761267718826344,0.3493589015626027
21.21302310819871,0.2936656012796378,0.18297078187338825,0.523363616846974,0.47082353624302564,0.17626644555591509,0.3529100182010593
21.861413730346758,0.3231676791467302,0.32157003095049436,0.3552622899027754,0.4678704191010998,0.1791725172638067,0.3529570636350936
22.529622857228663,0.4913697364279941,0.2156317042362774,0.2929985593357285,0.4683311900290781,0.17988740328287472,0.35178140668804725
23.21825625505461,0.6528153351954868,0.020456487071108607,0.3267281777334046,0.47187896205150903,0.17682142412495613,0.35129961382353486
23.927938205695057,0.45527744025835515,0.24899508178145155,0.2957274779601933,0.4715657257912609,0.1781831912505504,0.35025108295818874
24.659312072624676,0.3011680894220202,0.27510104181051204,0.4237308687674678,0.46841021400664534,0.17997796626092005,0.35161181973243466
25.41304088416461,0.32221408523235984,0.0352968735353523,0.6424890412322879,0.4657521025743856,0.17734740093863702,0.35690049648697747
26.189807934552103,0.29538052574954415,0.24652052738167915,0.45809894686877667,0.4627097529882277,0.17858263533940563,0.35870761167236676
26.990317403382065,0.45559144724467465,0.24872081367682528,0.2956877390785001,0.4625848704313233,0.1798131296962025,0.3576019998724743
27.81529499398244,0.6195716312304651,0.06701794778291552,0.3134104209866193,0.4652915387209636,0.17786838518045617,0.3568400760985803
28.665488591301862,0.3504777070646865,0.32427125946340873,0.32525103347190476,0.46334554157424707,0.18034978982931976,0.3563046685964332
29.54166893990613,0.3072798283105292,0.09237386200518286,0.6003463096842879,0.4607444463531852,0.17888352436558413,0.3603720292812308
30.444630342698094,0.29920807504837144,0.2674653001571444,0.43332662479448414,0.45809630911868005,0.18033568462446217,0.3615680062568579
31.375191380994405,0.5482146852567135,0.15559685787908373,0.2961884568642028,0.45954983131445476,0.1799366712898593,0.3605134973956861
32.33419565661197,0.4547261754174196,0.24947589900108952,0.2957979255814909,0.45947326534783517,0.18104046855511693,0.3594862660970481
33.32251255663665,0.29774435698787205,0.1437876523778386,0.5584679906342893,0.45694625115471077,0.18045839330234695,0.3625953555429425
34.341038041567806,0.304112319382375,0.2846016478511513,0.41128603276647374,0.45459495989667487,0.1820605972184824,0.36334444288484297
35.3906954575528,0.6375765563896312,0.042236198906958775,0.32018724470341003,0.45736740832838635,0.17994204572891387,0.3626905459427
36.47243637344826,0.3159191466800366,0.31063792764026904,0.3734429256796944,0.4552562402440826,0.18189273053356095,0.3628510292223566
37.58724144346654,0.29522678065820024,0.16418560239650817,0.5405876169452916,0.4529028658384079,0.18163233159036898,0.3654648025712233
38.73612129618958,0.5636108108682565,0.13775024413933787,0.2986389449924056,0.45450732880985495,0.18099635930847,0.3644963118816752
39.92011745075612,0.3211717857080176,0.3188143841109299,0.36001383018105254,0.45260253533697153,0.18296518823421942,0.3644322764288092
41.14030326105277,0.29298835366633014,0.21521322997811704,0.4917984163555528,0.45035444827118787,0.18341938600526023,0.36622616572355204
42.39778488876491,0.652222524934072,0.0213178270905055,0.32645964797542254,0.4531581715581724,0.18116797546477753,0.36567385297705024
43.6937023061697,0.29540376292353937,0.1625002592537985,0.5420959778226622,0.4509971522618076,0.1809122533249011,0.3680905944132915
45.029230329579946,0.4316752866076533,0.26879845813921965,0.29952625525312704,0.4507360459691838,0.1820999047413108,0.3671640492895055
46.40557968437604,0.3283369640741101,0.32797804827405935,0.3436849876518306,0.44910405821058286,0.1840449466550808,0.3668509951343365
47.823998102591204,0.31181899907242605,0.3030872887501349,0.3850937121774391,0.4472976758535019,0.18561129326159467,0.36709103088490364
49.28577145404537,0.4175565347698664,0.27987170532490885,0.3025717599052247,0.4469114272680001,0.18683545445722213,0.36625311827477797
50.79222491205265,0.3017958392479232,0.2772957213274255,0.4209084394246513,0.44505097101133245,0.1879952014683786,0.36695382752028916
52.34472415475986,0.394109274438755,0.29695823925308845,0.30893248630815656,0.4444061394091479,0.1893744804276787,0.3662193801631735
53.94467660320435,0.3327928977420628,0.33278892900315477,0.33441817325478246,0.44301097388830935,0.19116716103487214,0.36582186507681863
55.59353269721431,0.3009626547284378,0.27435928734585674,0.42467805792570545,0.4412572909357183,0.19219422432266206,0.3665484847416197
57.29278721030737,0.5471144410905942,0.15684611098703602,0.2960394479223698,0.44254823179126557,0.1917631497697886,0.3656886184389459
59.043980604780636,0.3148109618235356,0.06166579752351775,0.6235232406529467,0.4410092285386423,0.19019571179091785,0.3687950596704399
60.848700428219374,0.4290967742632283,0.2708642711959035,0.3000389545408682,0.4408674136067921,0.19115605178383435,0.3679765346093736
62.70858275269127,0.4750022682999194,0.23122023687794704,0.29377749482213356,0.44126900013259357,0.19162739513788277,0.3671036047295237
64.6253136579306,0.30251156229402626,0.11529999792737712,0.5821884397785966,0.4396555415530754,0.190739867263342,0.3696045911835827
66.60063075985667,0.3068457296529696,0.2919903910207899,0.40116387932624054,0.4381289919910052,0.1919036663869908,0.369967341622004
68.63632478581306,0.5725572142358345,0.12706475606289072,0.30037802970127475,0.43965658542560554,0.1911668605878533,0.36917655398654126
70.73424119795462,0.49724732747647415,0.20984873784135552,0.2929039346821703,0.4403036724149411,0.1913767693210387,0.36831955826402024
72.89628186625451,0.311337923582563,0.30211811306693437,0.3865439633505026,0.43887071965013696,0.19260722869599312,0.3685220516538701
75.12440679264805,0.29660913976725045,0.15219858668960362,0.5511922735431459,0.4373074055854898,0.19216317768493388,0.3705294167295764
77.420635887876,0.3320051623537428,0.004008714943830938,0.6639861227024263,0.4361628159851448,0.19011802048122622,0.3737191635336291
79.7870508026382,0.30659964095187087,0.09543112389768621,0.597969235150443,0.4347696635654322,0.18909988180828494,0.37613045462628303
82.22579681471817,0.3038637556825585,0.10840275770141948,0.587733486616022,0.433377047524125,0.1882414017645949,0.37838155071128027
84.73908477378833,0.31892586495601766,0.046653112554768714,0.6344210224892136,0.4321722982339343,0.18675099872028092,0.38107670304578484
87.32919310566001,0.30478579354393504,0.10389825182144505,0.59131595463462,0.43084535547674685,0.18588794927341803,0.38326669524983514
89.99846987779449,0.30020673190377856,0.2715197692210148,0.4282734988752066,0.4294985655430049,0.18677075154091904,0.3837306829160761
92.74933492794763,0.46991649445147954,0.23590923856469795,0.2941742669838225,0.4299109933890098,0.18727216467381474,0.3828168419371756
95.58428205787865,0.5674902031866759,0.13314532613484117,0.29936447067848293,0.43130068237686503,0.18672542893099683,0.3819738886921383
98.50588129411048,0.29489540106895074,0.2427044963131179,0.4624001026179313,0.42993662956378587,0.18728521960481803,0.3827781508313962
101.51678121779196,0.29830171641139724,0.26342153208059643,0.4382767515080063,0.42863331359198,0.18803904448081582,0.38332764192720425
104.61971136577415,0.5934173200212234,0.10123828431815333,0.30534439566062327,0.4302488430667765,0.18718805663608384,0.38256310029713975
107.8174847050765,0.3285319717667232,0.014734676548775012,0.6567333516845018,0.42926130062697015,0.185513751975042,0.3852249473979879
111.11300018298789,0.6551414590940188,0.01706554424673628,0.327792996659245,0.43143322522761485,0.18389405766996214,0.3846727171024231
114.50924535511226,0.305755775666954,0.09931014989133868,0.5949340744417073,0.4302362971365609,0.18308849664349905,0.3866752062199401
118.00929909374264,0.4306301522144982,0.2696381166913781,0.29973173109412377,0.4302400127505037,0.18390500249300734,0.38585498475648905
121.61633437901865,0.4940895431016624,0.21296783292839203,0.2929426239699456,0.43083673733322486,0.18417661773072122,0.38498664493605406
125.33362117539698,0.29302395486104127,0.21659039898300414,0.49038564615595454,0.429560693051075,0.18447674533490904,0.3859625616140161
129.1645293960444,0.31380172825707475,0.06550872816722327,0.6206895435757019,0.42849868419975395,0.18338529563612294,0.3881160201641233
133.1125319578382,0.2928942308816179,0.20625981418420986,0.5008459549341723,0.4272659164423163,0.18359324580474193,0.3891408377529419
137.18120792974554,0.2932604481980356,0.2228517508877267,0.48388780091423766,0.4260586599716471,0.18394692603071475,0.3899944139976383
141.37424577743494,0.30035951686440054,0.12717257866132556,0.5724679044742739,0.42493634619390386,0.18344001221491665,0.3916236415911797
145.69544670706176,0.2973352679324773,0.1467081671779742,0.5559565648895485,0.4238071331119443,0.18311495163936847,0.39307791524868735
150.1487281112581,0.42932389612005817,0.27068308718846806,0.29999301669147377,0.4238555257699102,0.18388309317927287,0.39226138105081704
154.73812712045296,0.4672047534083837,0.238379361777035,0.2944158848145813,0.4242324755754621,0.18435697377577515,0.39141055064876284
159.46780426273992,0.29938560551903115,0.13301457848245682,0.5675998159985121,0.423156209454286,0.18391436691979826,0.3929294236259159
164.34204723561146,0.5406787939625972,0.1640839118068675,0.29523729423053524,0.42416067598854507,0.18374487585045696,0.39209444816099814
169.36527479297928,0.31327570331882626,0.3059084826031057,0.380815814078068,0.42322097283032706,0.1847801606534455,0.3919988665162275
174.54204075100296,0.30387668998957457,0.10833852414143458,0.5877847858689909,0.4222180796972115,0.18413779396006727,0.39364412634272133
179.87703811636155,0.31677783772501167,0.3120776568731806,0.3711445054018077,0.4213394110141098,0.1852039594843432,0.3934566295015471
185.37510334070654,0.36653505792832713,0.3149150271663994,0.3185499149052735,0.4208864824762108,0.18627595177923625,0.3928375657445531
191.04122070515623,0.3100918434275956,0.29951366623060255,0.3903944903418019,0.41997832969712373,0.18720412976654252,0.39281754053633383
196.88052683880514,0.32029296248131917,0.041869555048239256,0.6378374824704416,0.41916787955715784,0.18602254785826364,0.39480957258457866
202.8983153753437,0.3919419852440108,0.29845422773371755,0.30960378702227165,0.41894831589334214,0.18692925495403342,0.3941224291526245
209.10004175201286,0.3506026553558219,0.32420166207741546,0.3251956825667627,0.418401550609042,0.18802743421102047,0.39357101517993764
215.49132815523976,0.42567923103696137,0.2735724022121039,0.30074836675093475,0.4184593099775175,0.18870636252848938,0.3928343274939932
222.0779686174415,0.3109045447697797,0.07696282487434337,0.612132630355877,0.41761242206249594,0.1878264921532599,0.3945610857842443
228.86593426961616,0.2954713985527743,0.1618703681105282,0.5426582333366975,0.41665819531632625,0.18762370993417604,0.3957180947494978
235.86137875448145,0.2995540590855225,0.1319788544552441,0.5684670864592334,0.4157504113145371,0.18719235446534713,0.39705723422011596
243.07064380507225,0.2939061445675468,0.17934065636641716,0.526753199066036,0.4148131477241756,0.18713195678766303,0.3980548954881615
250.5002649938495,0.5915351119674396,0.1036214506529651,0.30484343737959535,0.41616217035198677,0.18649447200800887,0.3973433576400045
258.15697765753555,0.3085074294710386,0.08699849198082221,0.6044940785481392,0.4153466041331917,0.18574071458356048,0.3989126812832479
266.04772300304637,0.4806619249082197,0.22591579742916712,0.29342227766261314,0.4158376967705979,0.1860427828756327,0.39811952035376946
274.17965440005423,0.6563912825257914,0.015236243339457991,0.3283724741347506,0.4176328727836963,0.1847681072074523,0.39759902000885144
282.56014386588976,0.5800393400684806,0.11794877450282373,0.30201188542869567,0.4188358836524725,0.18427314918741802,0.3968909671601096
291.1967887486568,0.30129559807105843,0.2755554224983527,0.4231489794305888,0.4179716168467268,0.18494434237352783,0.3970840407797454
300.09741861462237,0.36353375553617384,0.3167264360404599,0.31973980842336625,0.41757426019482496,0.1859062554659872,0.3965194843391879
309.2701023461246,0.3026410625097444,0.11462287430598937,0.5827360631842662,0.4167414109362374,0.18538970922569736,0.39786887983806524
318.7231554564328,0.2994599199993186,0.2685238880458287,0.4320161919548527,0.4158976592028783,0.18598779684310837,0.39811454395401336
328.46514762819027,0.30147223899319675,0.12087801180301527,0.577649749203788,0.41508033477280915,0.18552272694996486,0.399396938277226
338.5049104822776,0.37542478768418547,0.30938323866549117,0.3151919736503233,0.4147990897579963,0.18640117029546502,0.3987997399465387
348.8515455841335,0.292943375851219,0.21301188431645798,0.494044739832323,0.4139409509276668,0.18658856968997906,0.39947047938235414
359.51443269479614,0.3843992035526488,0.3035491315143649,0.3120516649329863,0.41373436528168767,0.18740647571672303,0.39885915900158936
370.50323827414286,0.30111275945748256,0.27490245285842624,0.4239847876840912,0.41295227079679736,0.18801408666909597,0.3990336425341067
381.8279242440359,0.3040314175221494,0.28436465762763097,0.4116039248502196,0.41220109249835146,0.18867857336536173,0.3991203341362868
393.4987570193228,0.2944740870861238,0.23894137495648182,0.46658453795739435,0.41139474314621294,0.18902283912968448,0.3995824177241026
405.5263168148725,0.30754021234138673,0.29370069459792364,0.3987590930606897,0.41068824973937734,0.18973493338457045,0.3995768168760522
417.92150723708875,0.3071792530173258,0.09282221561753523,0.5999985313651389,0.4099888646263905,0.18908011772398237,0.4009310176496271
430.695565168595,0.5153696074516961,0.1914030224184493,0.2932273701298546,0.4106961179339429,0.18909570768837478,0.4002081743776823
443.8600709550491,0.6633430610846851,0.004966813742082401,0.3316901251732325,0.4123804308882812,0.18786818172873282,0.399751387382986
457.42695890332953,0.3633189861500414,0.316854962855575,0.3198260509943836,0.4120555206582266,0.18872239882228808,0.3992220805194853
471.40852810060176,0.4057857409957539,0.28865457091057667,0.30555968809366946,0.4120142721078156,0.18937984732286892,0.39860588056931545
485.8174535640782,0.3265824965452276,0.325911546028149,0.3475059574266234,0.41145589448975944,0.19027221136669428,0.39827189414354625
500.6667977315789,0.596762639462999,0.09697649249389682,0.30626086804310415,0.41265918504153376,0.1896663950103774,0.39767441994808883
515.970022303308,0.3351032549300494,0.3324430932216512,0.33245365184829945,0.4121588242021048,0.19058753499883727,0.3972536407990579
531.7410004455836,0.47250058062214917,0.2335359367533774,0.29396348262447347,0.41254563033300257,0.19086284526649455,0.3965915244005029
547.9940293675801,0.2928970369764136,0.2087460825056386,0.4983568805179478,0.4117835373816867,0.19097675123617064,0.39723971138214265
564.743843282492,0.29871918485622917,0.26533242836033355,0.4359483867834373,0.41106794021380405,0.1914473567875894,0.3974847029986065
582.0056267648606,0.31871307442985575,0.31516770284451756,0.3661192227256267,0.4104870920013263,0.19222547217159525,0.3972874358270784
599.795028516178,0.29571403447075584,0.15966938364234734,0.5446165818868968,0.40976976039176033,0.19202199661828745,0.3982082429899522
618.1281755512467,0.5803510199089025,0.11756547022383414,0.30208350986726334,0.4108292713204382,0.19155953372142748,0.39761119495813424
637.0216878181523,0.37519332597391136,0.30953040534923426,0.3152762686768544,0.4106092963491634,0.19228774897838927,0.39710295467244733
656.4926932651114,0.47924981324580485,0.22724778724504752,0.29350239950914764,0.4110304038147869,0.1925022277407614,0.3964673684444517
676.5588433678419,0.6165440364048207,0.07108593324233162,0.31237003035284766,0.41228353572082366,0.19176188448162465,0.39595457979755166
697.2383291315417,0.32457179697003924,0.02744722021169779,0.647980982818263,0.41175194942536436,0.19076603803150388,0.39748201254313176
718.5498975819785,0.32616597531268926,0.022262742490285273,0.6515712821970255,0.41123637126805906,0.18975095793788208,0.39901267079405883
740.512868760637,0.49316007121759686,0.21388054342098475,0.29295938536141836,0.41172693234560126,0.18989544647370904,0.3983776211806897
763.1471532393432,0.2930837257795812,0.21852190307717725,0.4883943711432416,0.4110207227827083,0.1900658420487297,0.39891343516856204
786.473270170226,0.346521512891005,0.3264485518143042,0.32702993529469077,0.41063907065317157,0.19087284033136623,0.39848808901546223
810.5123658873935,0.3698094202374512,0.3129063521614167,0.31728422760113206,0.4103988962389614,0.19159068451860184,0.39801041924243674
835.2862330771816,0.663468057566936,0.004780689764913259,0.3317512526681507,0.41187883285491445,0.19049822840893116,0.3976229387361544
860.8173305343508,0.5703246345961386,0.1297531407530287,0.2999222246508327,0.4128000293766657,0.19014505929465267,0.3970549113286816
887.1288035221523,0.29503359923799694,0.1660924133368181,0.538873987425185,0.4121192985666156,0.19000602665905825,0.39787467477432614
914.244504754706,0.6347024708066388,0.04626044207274352,0.3190370871206177,0.413398512200179,0.18917990260971163,0.39742158519010945
942.1890160207225,0.34720297589986837,0.3260771581099564,0.3267198659901753,0.4130202519927486,0.18996217264114157,0.3970175753661098
970.9876704681695,0.3186156150189627,0.3150169407150603,0.366367444265977,0.41248386200994297,0.19067271109610703,0.39684342689394997
1000.6665755700842,0.4620361132713655,0.24302947701716276,0.2949344097114717,0.4127638182317589,0.1909685120335141,0.39626766973472694
1031.2526367923465,0.5466855538950315,0.15733214340740723,0.29598230269756126,0.413516187533238,0.19077954367044608,0.39570426879631593
1062.7735819848856,0.2989003477291725,0.13606397903788245,0.565035673232945,0.41287587557902533,0.1904738701250128,0.39665025429596185
1095.2579865184075,0.4284215262798012,0.2714020544887905,0.3001764192314083,0.4129622403051408,0.19092347114925598,0.3961142885456032
1128.7352991894527,0.3442808141016317,0.3276589676394845,0.3280602182588838,0.41258278491175127,0.19167891588124622,0.39573829920700254
1163.2358689172568,0.295165828535807,0.24488907588540323,0.45994509557878976,0.41193763679979545,0.19197127939775258,0.3960910838024519
1198.7909722566137,0.6319117944296698,0.05014286392308206,0.31794534164724814,0.4131396813770079,0.19119626073395657,0.39566405788903547
1235.4328417517022,0.3021456805547281,0.27847487771540685,0.419379441729865,0.4125364531116694,0.19167060104363837,0.39579294584469216
1273.1946951565526,0.32188336640527615,0.036416543188685147,0.6417000904060387,0.41204643642676997,0.19083138992009807,0.39712217365313185
1312.1107655486637,0.32738118631442276,0.018372368870458827,0.6542464448151184,0.41159124691003696,0.1899041908821968,0.39850456220776614
1352.2163323630632,0.30689216575901695,0.29210664765249306,0.40100118658849,0.41103135877553953,0.19045072808417698,0.39851791314028334
1393.5477533749395,0.4869942141229516,0.2198733117030979,0.2931324741739505,0.41143541651674925,0.19060723118853296,0.39795735229471774
1436.1424976598573,0.47627685158723015,0.23003357907252683,0.293689569340243,0.4117784928927835,0.19081583620379217,0.3974056709034242
1480.0391795614112,0.5473843544482534,0.15653996386092722,0.29607568169081944,0.4124922079536018,0.19063543687567183,0.39687235517072633
1525.2775936971314,0.29493907599759545,0.24306811703790426,0.4619928069645003,0.4118767465297483,0.1909099535257359,0.3972132999445157
1571.8987510343684,0.3893716341354184,0.3002099269088605,0.3104184389557211,0.41175953240269453,0.1914792242204397,0.39676124337686575
1619.9449160688553,0.30616021269705407,0.09743867331715542,0.5964011139857905,0.4112123856684684,0.19099196748000818,0.3977956468515234
1669.459645139672,0.299082450467674,0.13490774436067227,0.5660098051716537,0.4106343963117633,0.19070287354640336,0.3986627301418334
1720.4878259153195,0.5130776057205656,0.19378726995033296,0.29313512432910144,0.4111597461036033,0.1907186909638594,0.3981215629325373
1773.075718086719,0.6473522033284478,0.028350879651424042,0.3242969170201282,0.41236480966087297,0.1898902837632858,0.3977449065758414
1827.270995304021,0.3833462079357648,0.3042465389675663,0.3124072530966689,0.412217507114045,0.19047077236838367,0.39731172051757147
1883.1227883952342,0.29490214022664435,0.24276089299582276,0.4623369667775329,0.41162500526107826,0.19073486388670408,0.3976401308522177
1940.6817299058773,0.3190882944302023,0.3157435438314433,0.36516816173835437,0.41115999666393815,0.19136304820803443,0.39747695512802744
2000.0,0.6570308290941362,0.014298179237856165,0.32867099166800756,0.4123893508260892,0.19047772386318354,0.3971329253107273
